INDIVID,SITE,HABITAT,HostSPP,YEAR,SEX,AGE,BactMiSeq,NumAnyBactPathos,BactPA,AnyMycoPA,VirusHV,VirusCPXV,VirusLCMV,Bartonella,Myco1,Myco2,Myco3,Myco4,Myco5,Myco6,Myco7,Myco8,Myco9,Myco10,Rickettsia,Neoehrlichia,Orientia,Brevinema,Spiroplasma,VirusTBE
BR11183,BRIQUENAY,Meadow,C_Ar_sche,2011,m,JUVENILE,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
BR11184,BRIQUENAY,Meadow,C_Ar_sche,2011,m,ADULT,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BR11185,BRIQUENAY,Meadow,C_Ar_sche,2011,m,ADULT,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BR11186,BRIQUENAY,Meadow,C_Ar_sche,2011,m,ADULT,0,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
BR11187,BRIQUENAY,Meadow,C_Ar_sche,2011,f,ADULT,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
BR11188,BRIQUENAY,Meadow,C_Ar_sche,2011,f,ADULT,0,NA,NA,NA,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
BR11189,BRIQUENAY,Meadow,C_Ar_sche,2011,NA,NA,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
BR11190,BRIQUENAY,Meadow,C_Ar_sche,2011,f,ADULT,0,NA,NA,NA,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
BR11191,BRIQUENAY,Meadow,C_Ar_sche,2011,m,ADULT,0,NA,NA,NA,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
BR11192,BRIQUENAY,Hedge,C_My_glar,2011,f,JUVENILE,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BR11193,BRIQUENAY,Forest,C_My_glar,2011,m,ADULT,1,2,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
BR11194,BRIQUENAY,Forest,C_My_glar,2011,f,ADULT,0,NA,NA,NA,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
BR11195,BRIQUENAY,Hedge,C_Mi_agre,2011,m,ADULT,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BR11196,BRIQUENAY,Hedge,M_Ap_flav,2011,m,ADULT,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
BR11197,BRIQUENAY,Hedge,C_My_glar,2011,m,JUVENILE,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
BR11198,BRIQUENAY,Forest,M_Ap_sylv,2011,m,ADULT,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
BR11199,BRIQUENAY,Hedge,M_Ap_sylv,2011,m,JUVENILE,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
BR11200,BRIQUENAY,Forest,M_Ap_sylv,2011,m,JUVENILE,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
BR11201,BRIQUENAY,Hedge,C_My_glar,2011,f,ADULT,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
BR11202,BRIQUENAY,Forest,M_Ap_sylv,2011,f,ADULT,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BR11203,BRIQUENAY,Hedge,C_My_glar,2011,f,ADULT,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BR11204,BRIQUENAY,Hedge,M_Ap_sylv,2011,m,JUVENILE,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
BR11205,BRIQUENAY,Forest,C_My_glar,2011,f,JUVENILE,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
BR11206,BRIQUENAY,Forest,C_My_glar,2011,f,JUVENILE,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
BR11207,BRIQUENAY,Forest,C_My_glar,2011,m,ADULT,0,NA,NA,NA,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
BR11208,BRIQUENAY,Forest,M_Ap_flav,2011,m,ADULT,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BR11209,BRIQUENAY,Forest,C_My_glar,2011,f,ADULT,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
BR11210,BRIQUENAY,Forest,C_My_glar,2011,m,JUVENILE,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
BR11211,BRIQUENAY,Forest,C_My_glar,2011,f,JUVENILE,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
BR11212,BRIQUENAY,Forest,C_My_glar,2011,m,ADULT,0,NA,NA,NA,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
BR11213,BRIQUENAY,Farm,M_Ra_norv,2011,f,JUVENILE,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BR11214,BRIQUENAY,Farm,M_Ra_norv,2011,m,ADULT,1,4,1,4,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0
BR11215,BRIQUENAY,Meadow,C_Mi_arva,2011,m,JUVENILE,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BR11216,BRIQUENAY,Meadow,C_Mi_arva,2011,m,JUVENILE,1,1,1,0,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
BR11217,BRIQUENAY,Meadow,C_Ar_sche,2011,m,ADULT,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BR11218,BRIQUENAY,Meadow,C_Ar_sche,2011,m,JUVENILE,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BR11219,BRIQUENAY,Meadow,C_Ar_sche,2011,f,JUVENILE,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
BR11220,BRIQUENAY,Meadow,C_Ar_sche,2011,m,ADULT,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
BR11221,BRIQUENAY,Meadow,C_Ar_sche,2011,f,ADULT,1,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
BR11222,BRIQUENAY,Meadow,C_Ar_sche,2011,m,ADULT,1,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
BR11223,BRIQUENAY,Forest,M_Ap_sylv,2011,f,ADULT,1,2,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BR11224,BRIQUENAY,Forest,C_My_glar,2011,m,JUVENILE,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BR11225,BRIQUENAY,Forest,C_My_glar,2011,f,JUVENILE,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
BR11226,BRIQUENAY,Forest,C_My_glar,2011,m,ADULT,0,NA,NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
BR11227,BRIQUENAY,Forest,M_Ap_flav,2011,f,ADULT,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BR11228,BRIQUENAY,Forest,C_My_glar,2011,f,JUVENILE,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
BR11229,BRIQUENAY,Hedge,M_Ap_sylv,2011,m,JUVENILE,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
BR11230,BRIQUENAY,Hedge,C_My_glar,2011,m,JUVENILE,0,NA,NA,NA,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
BR11231,BRIQUENAY,Forest,M_Ap_sylv,2011,f,JUVENILE,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
BR11232,BRIQUENAY,Forest,M_Ap_sylv,2011,m,ADULT,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
BR11233,BRIQUENAY,Hedge,C_My_glar,2011,m,ADULT,1,2,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
BR11234,BRIQUENAY,Hedge,C_My_glar,2011,m,JUVENILE,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
BR11235,BRIQUENAY,Hedge,M_Ap_sylv,2011,m,ADULT,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
BR11236,BRIQUENAY,Forest,C_My_glar,2011,m,ADULT,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
BR11237,BRIQUENAY,Hedge,M_Ap_sylv,2011,m,JUVENILE,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
BR11238,BRIQUENAY,Hedge,M_Ap_sylv,2011,m,JUVENILE,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
BR11239,BRIQUENAY,Hedge,M_Ap_sylv,2011,f,JUVENILE,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
BR11240,BRIQUENAY,Hedge,C_My_glar,2011,m,ADULT,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BR11241,BRIQUENAY,Hedge,C_My_glar,2011,m,ADULT,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
BR11242,BRIQUENAY,Hedge,C_My_glar,2011,f,ADULT,1,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
BR11243,BRIQUENAY,Hedge,C_My_glar,2011,f,ADULT,0,NA,NA,NA,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
BR11244,BRIQUENAY,Hedge,C_My_glar,2011,m,ADULT,1,2,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
BR11245,BRIQUENAY,Hedge,C_My_glar,2011,f,ADULT,0,NA,NA,NA,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
BR11246,BRIQUENAY,Hedge,M_Ap_flav,2011,m,ADULT,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
BR11247,BRIQUENAY,Hedge,C_My_glar,2011,f,ADULT,0,NA,NA,NA,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
BR11248,BRIQUENAY,Farm,M_Ra_norv,2011,f,ADULT,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BR11249,BRIQUENAY,Forest,C_On_zibe,2011,m,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BR11250,BRIQUENAY,Meadow,C_Mi_arva,2011,m,JUVENILE,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
BR11251,BRIQUENAY,Meadow,C_Mi_arva,2011,f,ADULT,1,3,1,2,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
BR11252,BRIQUENAY,Meadow,C_Ar_sche,2011,f,ADULT,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
BR11253,BRIQUENAY,Meadow,C_Ar_sche,2011,f,JUVENILE,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
BR11254,BRIQUENAY,Hedge,M_Ap_sylv,2011,m,ADULT,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
BR11255,BRIQUENAY,Forest,C_My_glar,2011,m,ADULT,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
BR11256,BRIQUENAY,Forest,C_My_glar,2011,m,ADULT,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BR11257,BRIQUENAY,Forest,C_My_glar,2011,f,JUVENILE,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
BR11258,BRIQUENAY,Hedge,M_Ap_sylv,2011,m,ADULT,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BR11259,BRIQUENAY,Hedge,M_Ap_sylv,2011,m,ADULT,1,2,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
BR11260,BRIQUENAY,Hedge,M_Ap_sylv,2011,m,ADULT,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BR11261,BRIQUENAY,Hedge,M_Ap_sylv,2011,m,ADULT,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
BR11262,BRIQUENAY,Hedge,C_My_glar,2011,f,JUVENILE,0,NA,NA,NA,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
BR11263,BRIQUENAY,Meadow,C_My_glar,2011,m,JUVENILE,0,NA,NA,NA,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
BR11264,BRIQUENAY,Hedge,M_Ap_sylv,2011,m,ADULT,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BR11265,BRIQUENAY,Hedge,C_My_glar,2011,f,ADULT,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
BR11266,BRIQUENAY,Hedge,M_Ap_sylv,2011,m,ADULT,1,2,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
BR11267,BRIQUENAY,Hedge,C_My_glar,2011,m,ADULT,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BR11268,BRIQUENAY,Forest,C_My_glar,2011,f,ADULT,1,4,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
BR11269,BRIQUENAY,Forest,M_Ap_flav,2011,m,ADULT,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BR11270,BRIQUENAY,Forest,C_My_glar,2011,m,ADULT,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BR11271,BRIQUENAY,Farm,M_Ra_norv,2011,m,ADULT,1,3,1,3,NA,NA,NA,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,NA
BR11272,BRIQUENAY,Farm,M_Ra_norv,2011,f,ADULT,1,2,1,2,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
BR11273,BRIQUENAY,Farm,M_Ra_norv,2011,f,ADULT,1,2,1,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
BR11274,BRIQUENAY,Farm,M_Ra_norv,2011,m,JUVENILE,1,2,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BR11275,BRIQUENAY,Meadow,C_Ar_sche,2011,f,ADULT,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BR11276,BRIQUENAY,Meadow,C_Ar_sche,2011,f,ADULT,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BR11277,BRIQUENAY,Meadow,C_Ar_sche,2011,f,ADULT,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BR11278,BRIQUENAY,Meadow,C_Ar_sche,2011,m,ADULT,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
BR11279,BRIQUENAY,Meadow,C_Ar_sche,2011,f,ADULT,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BR11280,BRIQUENAY,Meadow,C_Mi_arva,2011,m,JUVENILE,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BR11281,BRIQUENAY,Meadow,C_Mi_arva,2011,m,ADULT,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BR11282,BRIQUENAY,Forest,C_My_glar,2011,f,JUVENILE,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
BR11283,BRIQUENAY,Forest,C_My_glar,2011,f,ADULT,0,NA,NA,NA,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
BR11284,BRIQUENAY,Hedge,M_Ap_flav,2011,f,JUVENILE,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
BR11285,BRIQUENAY,Hedge,M_Ap_sylv,2011,m,JUVENILE,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
BR11286,BRIQUENAY,Hedge,M_Ap_sylv,2011,f,JUVENILE,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BR11287,BRIQUENAY,Hedge,C_My_glar,2011,f,ADULT,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BR11288,BRIQUENAY,Hedge,M_Ap_sylv,2011,m,ADULT,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BR11289,BRIQUENAY,Forest,M_Ap_flav,2011,f,ADULT,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BR11290,BRIQUENAY,Forest,M_Ap_flav,2011,m,ADULT,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
BR11291,BRIQUENAY,Forest,C_My_glar,2011,f,ADULT,1,2,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
BR11292,BRIQUENAY,Forest,M_Ap_flav,2011,f,ADULT,1,2,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BR11293,BRIQUENAY,Forest,C_My_glar,2011,f,JUVENILE,0,NA,NA,NA,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
BR11294,BRIQUENAY,Forest,C_My_glar,2011,NA,ADULT,0,NA,NA,NA,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
BR11295,BRIQUENAY,Forest,C_My_glar,2011,f,ADULT,0,NA,NA,NA,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
BR11296,BRIQUENAY,Hedge,M_Ap_sylv,2011,m,ADULT,1,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
BR11297,BRIQUENAY,Hedge,M_Ap_sylv,2011,f,ADULT,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BR11298,BRIQUENAY,Hedge,C_My_glar,2011,m,ADULT,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
BR11299,BRIQUENAY,Hedge,M_Ap_sylv,2011,m,ADULT,1,3,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
BR11300,BRIQUENAY,Farm,M_Ra_norv,2011,f,ADULT,1,2,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
BR11301,BRIQUENAY,Hedge,C_My_glar,2011,f,JUVENILE,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
BR11302,BRIQUENAY,Hedge,M_Ap_sylv,2011,m,ADULT,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BR11303,BRIQUENAY,Hedge,C_My_glar,2011,m,JUVENILE,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
BR11304,BRIQUENAY,Hedge,M_Ap_sylv,2011,m,ADULT,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BR11305,BRIQUENAY,Farm,M_Ra_norv,2011,m,ADULT,1,3,1,3,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
BR11306,BRIQUENAY,Farm,M_Ra_norv,2011,f,JUVENILE,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BR11307,BRIQUENAY,Hedge,M_Ap_sylv,2011,m,ADULT,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BR11308,BRIQUENAY,Meadow,C_Mi_arva,2011,m,ADULT,1,4,1,3,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
BR11309,BRIQUENAY,Hedge,C_My_glar,2011,f,ADULT,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BR11310,BRIQUENAY,Meadow,C_Mi_arva,2011,f,ADULT,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BR11311,BRIQUENAY,Meadow,C_Mi_arva,2011,m,ADULT,1,3,1,2,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
BR11312,BRIQUENAY,Meadow,C_Ar_sche,2011,f,ADULT,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
BR11313,BRIQUENAY,Meadow,C_Mi_arva,2011,m,JUVENILE,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BR11314,BRIQUENAY,Meadow,C_Ar_sche,2011,m,ADULT,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
BR11315,BRIQUENAY,Meadow,C_Ar_sche,2011,m,JUVENILE,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
BR11316,BRIQUENAY,Meadow,C_Ar_sche,2011,m,ADULT,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BR11317,BRIQUENAY,Meadow,C_Ar_sche,2011,f,ADULT,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BR11318,BRIQUENAY,Meadow,C_Ar_sche,2011,m,ADULT,1,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
BR11319,BRIQUENAY,Meadow,C_Ar_sche,2011,f,JUVENILE,0,NA,NA,NA,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
BR11320,BRIQUENAY,Meadow,C_Ar_sche,2011,f,ADULT,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
BR11321,BRIQUENAY,Meadow,C_Ar_sche,2011,m,JUVENILE,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
BR11322,BRIQUENAY,Meadow,C_Ar_sche,2011,m,JUVENILE,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
BR11323,BRIQUENAY,Hedge,M_Ap_sylv,2011,f,ADULT,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BR11324,BRIQUENAY,Hedge,C_My_glar,2011,f,ADULT,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
BR11325,BRIQUENAY,Hedge,M_Ap_sylv,2011,f,JUVENILE,1,2,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
BR11326,BRIQUENAY,Hedge,C_My_glar,2011,f,ADULT,0,NA,NA,NA,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
